,name,address,race,marital-status,occupation,pregnant,education-num,relationship,capital-gain,education,fnlwgt,class,income,native-country,hours-per-week,capital-loss,workclass,mean_glucose,std_glucose,kurtosis_glucose,skewness_glucose,mean_oxygen,std_oxygen,kurtosis_oxygen,skewness_oxygen
2490,Gabriel Cipriano,"USCGC Hicks
FPO AA 15498", White, Never-married, Other-service,f,10.0, Own-child,0.0, Some-college,306467.0,0.0, <=50K, United-States,20.0,0.0, Private,146.3671875,46.02493738,-0.6758115659999999,0.458980052,1.616220736,11.71793802,13.77210776,241.4679721
2491,Edgar Hicks,"86046 Jessica Islands Suite 396
South Randy, ND 59026", White, Never-married, Exec-managerial,f,13.0, Own-child,0.0, Bachelors,150080.0,0.0, <=50K, United-States,40.0,0.0, Private,140.1796875,45.83912657,-0.166771381,0.049201604,6.209866221,26.99625769,5.498866979,33.69801553
2492,George Kidd,"481 Jenkins Branch Suite 358
Solistown, FL 83990", White, Divorced, Craft-repair,f,9.0, Not-in-family,0.0, HS-grad,190660.0,0.0, >50K, United-States,40.0,0.0, Local-gov,88.078125,34.93042401,0.697019501,2.944674404,0.922240803,13.30142474,15.06140405,235.3279059
2493,Greg Godwin,"20853 Fields Meadows Apt. 343
Amandabury, ID 35175", Black, Married-civ-spouse, Other-service,f,6.0, Wife,0.0, 10th,222848.0,0.0, <=50K, United-States,32.0,0.0, Private,143.25,37.80645613,-0.229588505,1.237165118,4.9590301,27.47977354,6.151730832999999,39.52776428
2494,James Wallace,"7515 David Isle
Rossmouth, WY 94633", White, Never-married, Machine-op-inspct,f,9.0, Other_relative,0.0, HS-grad,57067.0,1.0, <=50K, United-States,45.0,0.0, Private,112.5546875,44.37390995,0.451627185,0.267526672,2.74916388,22.33375501,8.825079972000001,79.83016539
2495,Desmond Standard,"6822 Perry Mountains Suite 235
New Ericmouth, MT 27447", Asian-Pac-Islander, Married-civ-spouse, Exec-managerial,f,14.0, Husband,0.0, Masters,88876.0,1.0,>50K, United-States,60.0,0.0, Federal-gov,54.953125,29.73262607,3.076377733,16.85425894,9.797658862999999,37.54657123,4.348138651,19.56521718
2496,Grant Ard,"85739 Eric Throughway Apt. 867
South Timothy, MS 68918", White, Married-civ-spouse, Craft-repair,f,4.0, Husband,0.0, 7th-8th,144594.0,0.0,<=50K, United-States,40.0,2179.0, Self-emp-not-inc,112.2734375,42.33953436,0.20106591,0.186554371,2.93729097,21.30684992,8.357816892,73.43365677
2497,Gregory Cauthen,"705 Linda Spurs
New Stevenburgh, IN 49023", White, Never-married, Exec-managerial,f,15.0, Not-in-family,0.0, Prof-school,54684.0,0.0, <=50K, ?,55.0,0.0,,119.71875,54.54584332,-0.02552272,-0.304359832,5.279264214,24.78743623,5.118543829,27.90253372
2498,Juan Muirhead,"22687 Michelle Springs Suite 659
Robertville, AZ 11754", Black, Separated, Transport-moving,f,8.0, Unmarried,0.0, 12th,77143.0,0.0, <=50K, United-States,40.0,0.0, Private,119.2109375,48.68467616,-0.000973866,0.007833394,3.754180602,27.50247373,7.236286885,50.75527329999999
2499,James Pearl,"19716 Owens Port
Hensleyland, ME 35990", Black, Separated, Other-service,f,12.0, Unmarried,0.0, Assoc-acdm,285865.0,0.0, <=50K, United-States,32.0,0.0, Private,110.8828125,43.92351682,0.211739354,0.72989451,4.198996656,24.08715777,6.754984225,49.58992928
2500,Benjamin Weiss,"9938 Hawkins Camp
East Christophertown, VA 14271", White, Married-civ-spouse, Exec-managerial,FALSE,9.0, Husband,7298.0, HS-grad,222221.0,0.0, >50K, United-States,45.0,0.0,,92.859375,45.21817499,0.701793872,1.1716288540000002,1.308528428,11.00680669,13.88530203,260.5139526
2501,Joseph Johnson,"1084 Schaefer Falls Suite 836
East Anthonyview, NM 41521", White, Never-married, Prof-specialty,f,16.0, Not-in-family,0.0, Doctorate,67450.0,0.0,<=50K, England,40.0,0.0, Private,119.4453125,53.14305702,0.012830273,-0.378955989,2.932274247,17.929756899999994,8.289888515,81.34651657
2502,Tristan Fawcett,"486 Michael Tunnel Suite 531
Laurafort, SC 68179", White, Married-civ-spouse, Craft-repair,f,7.0, Husband,0.0, 11th,155659.0,0.0, >50K, United-States,40.0,1902.0, Private,120.2109375,47.98659519,0.15922220199999998,0.029729127,1.988294314,13.62192054,10.09719447,133.6123977
2503,Steve Greer,"PSC 2050, Box 2942
APO AA 87540", White, Never-married, Other-service,f,8.0, Own-child,0.0, 12th,152696.0,0.0, <=50K, United-States,30.0,0.0, Private,108.7265625,44.47237816,0.629684031,1.006535689,1.156354515,12.46700534,14.57138799,243.9721565
2504,John Palmer,"221 Bridges Plaza Suite 450
East Danielville, ME 86810", White, Married-civ-spouse, Other-service,f,6.0, Husband,0.0, 10th,207449.0,0.0, <=50K, United-States,40.0,0.0, Local-gov,127.7265625,58.15116546,-0.027425887000000003,-0.555031642,34.7416388,55.23377776,1.249668352,0.230255505
2505,Joe Sanchez,"PSC 5702, Box 9527
APO AP 11773", White, Never-married, Adm-clerical,F,9.0, Not-in-family,0.0, HS-grad,37332.0,0.0, <=50K, United-States,20.0,0.0, State-gov,105.328125,45.19940358,0.074653157,0.163934206,7.846153846,36.62991372,4.774165516,21.96326897
2506,Michael Sanchez,"2318 Hoffman Mountain
West Lee, TN 19867", Amer-Indian-Eskimo, Divorced, Exec-managerial,f,9.0, Not-in-family,3325.0, HS-grad,184005.0,0.0,<=50K, United-States,45.0,0.0, Private,146.9765625,50.60176393,-1.009177762,0.903646233,140.9707358,93.60167855,-0.492878873,-1.398662801
2507,Mark Collins,"3530 Williams Run
Martinezside, UT 51426", White, Never-married, Handlers-cleaners,f,10.0, Own-child,0.0, Some-college,180007.0,0.0, <=50K, United-States,40.0,0.0, Private,92.796875,33.64970268,0.580488979,3.307088857,1.328595318,10.44750623,14.75531107,305.1449588
2508,Sol Salazar,"303 Yolanda Club
Michaeltown, VA 31801", White, Married-civ-spouse, Prof-specialty,FALSE,13.0, Husband,15024.0, Bachelors,145409.0,0.0,>50K, United-States,40.0,0.0, Private,105.1875,47.79836392,0.767499959,0.613500932,2.509197324,18.21918985,8.504920112,79.02988887
2509,William Roberts,"18390 Gillespie Neck
Port Gregoryhaven, PA 94166", White, Married-civ-spouse, Craft-repair,F,10.0, Husband,0.0, Some-college,29254.0,0.0, <=50K, United-States,70.0,0.0, Self-emp-inc,118.3359375,47.69291046,0.147801813,0.16166494,1.489130435,15.16571943,11.50179962,143.0321101
2510,Joseph Enstrom,"USS Caldwell
FPO AE 37077", White, Married-civ-spouse, Exec-managerial,f,14.0, Husband,0.0, Masters,329980.0,0.0, >50K, United-States,60.0,2415.0, Private,102.7421875,48.36357199,0.414689493,0.10876316,1.469899666,14.6121518,12.24861067,168.8515765
2511,Douglas Cruz,"00791 Bryant Mount
Lake Deborah, OK 30553", White, Never-married, ?,t,10.0, Own-child,0.0, Some-college,306031.0,0.0,<=50K, United-States,40.0,0.0, ?,119.7890625,51.42935876,0.203951489,-0.259163551,4.607023411,22.15190225,6.055296123,42.32661308
2512,James Colpitts,"2163 Ramirez Islands Apt. 467
Montgomeryside, MA 05891", White, Married-civ-spouse, Prof-specialty,f,14.0, Husband,0.0, Masters,192337.0,1.0, >50K, England,40.0,0.0, Private,42.9765625,30.03239523,4.202870721,25.93140631,18.10117057,54.33182421,2.97848891,7.47002421
2513,Jerome Rameriz,"97091 Elizabeth Summit Suite 623
Ayalaside, NE 66526", White, Married-civ-spouse, Craft-repair,f,10.0, Husband,0.0, Some-college,344991.0,0.0, <=50K, United-States,40.0,0.0, Private,110.5625,51.70072382,0.40563614,0.112888262,0.93812709,12.34134842,16.20865178,289.2134088
2514,James Frazier,"596 Kirsten Views Suite 704
New Jamesland, IL 41639", White, Never-married, Sales,F,13.0, Not-in-family,0.0, Bachelors,241360.0,0.0, <=50K, United-States,40.0,0.0, Private,129.8359375,51.04023801,-0.036783511,-0.242258415,6.133779264,32.87239181,5.485163318,29.36922186
2515,Charles Figueroa,"6712 Benjamin Causeway Suite 531
North Phyllisstad, TX 30258", White, Never-married, Sales,f,13.0, Not-in-family,0.0, Bachelors,284531.0,0.0, <=50K, United-States,40.0,0.0, Private,104.8671875,40.15057034,0.258968168,0.999369326,1.849498328,15.37711319,11.22725947,145.1131332
2516,Greg Maldonado,"4295 Jennifer Springs
Fernandezchester, HI 57648", White, Never-married, Prof-specialty,f,14.0, Own-child,0.0, Masters,210830.0,1.0, <=50K, United-States,30.0,0.0,,20.6328125,37.68078736,4.47160122,20.83194075,89.77257525,59.61187271,0.624629697,0.209515757
2517,Jose Coach,"23197 Alvarez Lane Apt. 428
Beckerstad, AR 44979", White, Never-married, Sales,f,8.0, Not-in-family,0.0, 12th,206681.0,0.0, <=50K, United-States,55.0,0.0, Private,125.046875,46.51190361,0.185208229,0.268530657,6.531772575,32.02217293,5.273107213,28.06126566
2518,James Soto,"449 Noble Prairie Apt. 987
South Angelastad, MA 11689", White, Never-married, Adm-clerical,f,7.0, Own-child,0.0, 11th,231438.0,1.0, <=50K, United-States,12.0,0.0, Private,41.890625,47.21133245,3.003052883,8.580386053,71.99331104,73.06713335,1.093608625,-0.078809505
2519,William Vitale,"4199 Jane Mountains Suite 938
Johnsonshire, AL 86547", White,,,,9.0, Husband,, HS-grad,191069.0,0.0,, United-States,40.0,0.0, Private,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,George West,"716 Peggy Road Suite 884
Gaymouth, GA 33169", White, Never-married, Craft-repair,f,10.0, Not-in-family,0.0, Some-college,171615.0,1.0, >50K, United-States,35.0,0.0, Self-emp-not-inc,60.296875,46.44508844,2.07886629,4.677566913,99.69816054,79.81386182,0.078518481,-1.173577082
2521,Danny Wagner,"PSC 5858, Box 7189
APO AE 51538", White, Divorced, Craft-repair,f,9.0, Not-in-family,0.0, HS-grad,113364.0,0.0,<=50K, United-States,60.0,0.0, Self-emp-not-inc,117.2421875,44.90576002,0.187123115,0.250450726,1.759197324,12.03237859,12.14303861,198.909211
2522,Jared Ross,"98538 Marquez Trail Suite 442
Port Tammy, TN 69084", White, Married-civ-spouse, Craft-repair,f,9.0, Husband,0.0, HS-grad,187778.0,0.0, <=50K, United-States,20.0,0.0, Self-emp-not-inc,137.6484375,39.39574649,0.089028729,0.624344805,1.922240803,16.18997193,10.72403102,127.2520865
2523,Donte Contreras,"74767 Brown Way Apt. 109
Lake Anthony, AK 41494", White, Divorced, Adm-clerical,t,9.0, Unmarried,0.0, HS-grad,132973.0,0.0, <=50K, United-States,38.0,0.0, Private,130.21875,45.73957147,-0.00273831,0.29734548,5.718227425,25.78250364,5.823780289,38.07241826
2524,Kevin King,"5332 Brown Skyway
Port Brian, FL 73524", White, Married-civ-spouse, Craft-repair,FALSE,11.0, Husband,0.0, Assoc-voc,144361.0,1.0,>50K, United-States,40.0,1902.0, Private,68.6640625,39.96077713,2.207951355,6.626120947,18.96070234,49.14829067,2.825848881,7.626327356
2525,Bruce Dillard,"7773 Teresa Shore Suite 415
Port Stevenchester, MD 70571", White, Never-married, Adm-clerical,f,9.0, Not-in-family,0.0, HS-grad,269060.0,0.0, <=50K, United-States,40.0,0.0, Private,142.7578125,53.61199523,-0.193868003,-0.6826826890000001,2.063545151,14.436899100000002,10.19767032,129.4620416
2526,Peter Stone,"23167 George Mills Suite 429
Richardbury, VT 42077", White, Married-civ-spouse, Farming-fishing,f,9.0, Husband,0.0, HS-grad,159869.0,0.0, >50K, United-States,56.0,0.0, Self-emp-not-inc,128.7265625,54.01587076,0.154874016,-0.365087119,8.102842809,32.95685269,4.741829678,23.142062600000006
2527,Jake Pearce,"1633 Sanders Club
South Timothymouth, LA 30038", White, Never-married, Exec-managerial,f,14.0, Not-in-family,0.0, Masters,230922.0,0.0, <=50K, Scotland,40.0,0.0, State-gov,101.09375,36.17825605,0.254002364,1.838224353,2.227424749,15.40740333,9.300892858,103.7459354
2528,Mike Schwartz,"9840 Tony Villages Suite 118
New Francisco, KS 18767", White, Divorced, Exec-managerial,f,14.0, Not-in-family,27828.0, Masters,70720.0,1.0, >50K, United-States,60.0,0.0, Self-emp-inc,57.7109375,39.78244595,2.50720485,9.469617465,67.61120401,89.19348876,0.7863448000000001,-1.025980246
2529,Tommy Prince,"123 Sullivan Loaf
Cynthiaview, RI 22106", White, Never-married, Craft-repair,FALSE,9.0, Not-in-family,0.0, HS-grad,226696.0,0.0, >50K, United-States,50.0,0.0, Private,115.6328125,37.9892812,0.130539046,1.69544987,4.748327759,23.59084141,5.956808614,40.75965888
2530,Shaun Brady,"79389 Welch Common
Tonyastad, NM 57197", White, Never-married, Other-service,f,7.0, Other-relative,0.0, 11th,160029.0,0.0, <=50K, United-States,22.0,0.0, Private,104.0234375,47.42320517,0.472582508,0.154629769,3.62541806,20.26492982,6.802878615,52.76562102
2531,Gene Davis,"0115 Gray Fort
Mcdonaldstad, AR 90729", White, Married-civ-spouse, Transport-moving,f,10.0, Husband,0.0, Some-college,193494.0,0.0, >50K, United-States,72.0,0.0, Private,120.453125,50.98251222,-0.049046934,-0.334631377,18.69147157,51.21049055,2.541428789,4.930561896
2532,Steve Harris,"38558 Powell Square
New Johnton, FL 87251", White, Married-civ-spouse, Transport-moving,f,10.0, Husband,0.0, Some-college,66304.0,1.0, <=50K, United-States,45.0,0.0,??,17.5,32.71276509,5.727785457,33.62661951,98.8361204,70.27478246,0.603461049,-0.497938612
2533,Robert Hyde,"PSC 8714, Box 8989
APO AE 40012", White, Widowed, Priv-house-serv,f,9.0, Unmarried,0.0, HS-grad,195184.0,0.0, <=50K, Cuba,12.0,0.0, Private,108.6796875,47.30220885,0.17841631300000002,0.019663453,1.947324415,14.62610032,10.2084451,127.6783784
2534,Dennis Lepard,"USCGC Roberts
FPO AE 38393", White, Married-civ-spouse, Craft-repair,f,10.0, Husband,0.0, Some-college,183279.0,1.0, <=50K, United-States,43.0,0.0, Private,39.7421875,31.1303324,4.895431652,29.11248644,23.05769231,52.24283263,2.481615475,5.658729247
2535,Gregory Broadwater,"942 Russell Summit
Christopherfurt, MN 21146", Asian-Pac-Islander, Married-civ-spouse, Handlers-cleaners,f,13.0, Husband,0.0, Bachelors,103608.0,1.0, <=50K, United-States,40.0,0.0, Private,11.8203125,37.25826955,5.340501841,28.65597499,146.7257525,75.39944935,-0.29078496,-1.2193067359999998
2536,Tyler Reeser,"9552 Kenneth Ridge Suite 834
Jeremiahmouth, HI 98324", White, Widowed, Adm-clerical,f,9.0, Unmarried,0.0, HS-grad,313749.0,0.0, <=50K, United-States,25.0,0.0, Private,108.1328125,45.80194645,0.35919453799999995,0.384454487,1.245819398,14.04191436,12.68281848,174.5671498
2537,Jesse Seaton,"USS Sanchez
FPO AA 92212", White, Never-married, Machine-op-inspct,f,9.0, Own-child,0.0, HS-grad,398662.0,0.0, <=50K, United-States,40.0,0.0, Private,145.6796875,49.51135185,-0.283641792,-0.346911226,3.418896321,18.16914979,7.23726275,64.90038251
2538,Robert Heath,"93339 Wright Mountain
East Jonathan, VA 71103", White, Married-civ-spouse, Exec-managerial,f,13.0, Husband,5178.0, Bachelors,118330.0,0.0, >50K, United-States,40.0,0.0, State-gov,120.1015625,44.53138638,-0.254775823,0.038280623,2.836956522,16.63575969,7.635696404,72.53231403
2539,Daniel Thomas,"6493 Pena Greens
Lisafort, SD 14496", White, Never-married, Adm-clerical,f,9.0, Not-in-family,0.0, HS-grad,176711.0,0.0, <=50K, United-States,40.0,0.0, Private,112.0625,46.45507743,0.293542744,0.156486147,1.3486622069999998,14.06535177,13.55405334,206.3294296
2540,John Riley,"089 Smith Locks Apt. 710
South Jennifer, WV 01020", White, Married-civ-spouse, Prof-specialty,f,12.0, Husband,0.0, Assoc-acdm,54608.0,0.0, <=50K, United-States,40.0,0.0, Private,112.46875,44.87063654,0.314516702,0.539941879,1.939799331,12.77112865,11.32335949,173.5514443
2541,Darrin Cusumano,"3167 Thomas Glen
Daniellebury, AK 96676", White, Divorced, Prof-specialty,f,11.0, Unmarried,0.0, Assoc-voc,78258.0,0.0, <=50K, United-States,36.0,0.0, Private,108.4453125,51.18911148,0.309100104,-0.025589423,1.143812709,13.44489759,14.91516075,242.5010023
2542,Kent Mcgrew,"5798 Stephanie Green
Woodwardbury, DE 59169", White, Divorced, Exec-managerial,F,13.0, Not-in-family,0.0, Bachelors,262233.0,0.0, >50K, United-States,40.0,0.0, Federal-gov,92.1796875,45.48221383,0.589169934,0.752646038,0.74916388,11.04554077,17.1604082,323.525238
2543,Andre Byrne,"821 Aaron Forges
South Virginia, AR 86918", White, Divorced, ?,f,10.0, Not-in-family,0.0, Some-college,189399.0,0.0, <=50K, United-States,40.0,0.0, ?,123.46875,44.86976597,0.120853308,0.258944006,13.57274247,46.55035278,3.504305357,11.24867197
2544,Eugene Aguilar,"021 Cynthia Lodge
West Jamie, MO 21003", White, Married-civ-spouse, Machine-op-inspct,f,9.0, Wife,3137.0, HS-grad,266945.0,0.0, <=50K, El-Salvador,40.0,0.0,,119.1328125,42.38668185,0.334408321,0.807183869,2.408026756,14.78148765,8.847060378,101.3059526
2545,Clarence Rivers,"5800 Murphy Hollow
Palmerbury, MA 20073", White, Separated, Sales,f,10.0, Unmarried,0.0, Some-college,310773.0,1.0, <=50K, Mexico,40.0,0.0, Private,58.5703125,44.24411748,2.74142524,8.888969807,14.9673913,44.35852458,3.427857041,11.75397158
2546,Clint Gaddis,"8450 Kenneth Falls Apt. 357
Petersshire, NH 62902", White, Married-civ-spouse, Machine-op-inspct,f,9.0, Husband,0.0, HS-grad,159016.0,0.0, <=50K, United-States,38.0,0.0, Private,124.328125,38.3185883,0.387872547,1.341815077,4.280936455,24.99825421,6.726948024,48.20161195
2547,Bruce Mcdonough,"PSC 3605, Box 8301
APO AA 61706", White, Never-married, Adm-clerical,f,13.0, Not-in-family,0.0, Bachelors,255474.0,0.0, <=50K, United-States,40.0,0.0, Private,119.5,40.45715326,0.782728394,1.43310841,13.20819398,42.76840447,3.266210385,9.76710015
2548,Raymond Cooper,"740 Samantha Drive Suite 071
West Donaldberg, CT 92381", White, Married-civ-spouse, Craft-repair,f,10.0, Husband,0.0, Some-college,227644.0,0.0,<=50K, United-States,40.0,0.0, Local-gov,108.1640625,51.85583642,0.374533858,0.233542879,6.504180602000001,27.35981263,5.1591038110000005,28.97703273
2549,Melvin Wright,"274 Woodard Glens
North Catherine, MI 70303", White, Married-civ-spouse, Craft-repair,f,10.0, Husband,0.0, Some-college,106255.0,0.0, <=50K, United-States,40.0,0.0, Private,123.5703125,51.6092112,0.258355993,-0.13784185699999998,2.268394649,16.24763542,9.41185808,105.2554145
2550,Emery Gotay,"8079 Scott Roads
Port Yvonne, OK 74115", White, Never-married, Sales,f,9.0, Not-in-family,0.0, HS-grad,286166.0,0.0, <=50K, United-States,48.0,0.0,,102.5234375,44.04187724,0.100405145,0.485451518,2.268394649,13.92691282,9.895163986,128.9361057
2551,Gary Mulzer,"859 Dylan Run Apt. 692
Tranchester, NE 05230", White, Married-civ-spouse, Machine-op-inspct,f,9.0, Husband,0.0, HS-grad,175925.0,0.0,<=50K, United-States,48.0,0.0, Private,143.7578125,42.01650459,-0.272219529,0.651014794,0.8143812709999999,12.91983233,16.60416403,285.2511409
2552,Jack Parkhurst,"1621 Thomas Locks
New Makaylaville, IN 91122", White, Never-married, Prof-specialty,f,13.0, Not-in-family,0.0, Bachelors,74163.0,1.0, <=50K, United-States,40.0,0.0, State-gov,48.546875,39.36266858,2.9889568630000003,11.16385845,5.714882942999999,27.96249541,6.044960199,38.35714242
2553,Ezequiel Dunham,"909 Edward Tunnel
North Lauren, GA 66712", White, Married-civ-spouse, Prof-specialty,f,14.0, Husband,0.0, Masters,135285.0,1.0, <=50K, United-States,40.0,0.0, Self-emp-not-inc,55.4609375,33.90840197,2.590021483,10.46368843,21.26839465,55.18975207,2.694901588,6.32777355
2554,Michael Bernard,"9344 Fischer Fork
Jasonshire, VT 25451", White, Never-married, Other-service,f,13.0, Other-relative,0.0, Bachelors,341643.0,0.0, <=50K, United-States,50.0,0.0, Private,148.546875,46.89463912,-0.15745367300000002,-0.08720847300000001,3.091973244,21.19289263,8.40506515,76.18774214
2555,Preston Schnader,"5924 Tammy Manors Apt. 428
Ruthmouth, FL 06697", White, Never-married, Adm-clerical,f,13.0, Not-in-family,0.0, Bachelors,116554.0,0.0, <=50K, United-States,40.0,0.0, State-gov,112.4375,38.2956733,0.501943444,1.07484029,2.81270903,18.13688307,7.859968426,71.29944944
2556,Greg Mcbride,"0737 Myers Road
North Richard, AL 21253", White, Divorced, Machine-op-inspct,f,9.0, Unmarried,0.0, HS-grad,152073.0,0.0, <=50K, United-States,40.0,0.0, Private,91.1484375,42.76372036,0.372866591,0.983360034,2.39548495,16.94487264,9.384364735,103.9114165
2557,Daniel Griffith,"PSC 8450, Box 1082
APO AA 91217", White, Married-civ-spouse, Farming-fishing,f,9.0, Husband,0.0, HS-grad,122672.0,0.0,<=50K, United-States,50.0,0.0, Private,116.734375,42.87618154,0.274132737,0.490935267,2.35367893,14.52858426,9.237352887,111.1371263
2558,John Elliott,"51605 Kimberly Lights Suite 998
West James, NC 80338", White, Never-married, Exec-managerial,f,14.0, Not-in-family,0.0, Masters,213668.0,0.0, >50K, United-States,56.0,0.0, Federal-gov,88.15625,33.5997669,0.854346615,3.610585758,2.660535117,18.96287028,8.350747036,77.19539925
2559,John Gilbert,"690 Christopher Ridge
South Joseph, SC 52186", White, Married-civ-spouse, Tech-support,f,11.0, Husband,0.0, Assoc-voc,124953.0,0.0, >50K, United-States,42.0,0.0, Federal-gov,144.5859375,46.37879488,-0.118616815,-0.13738477,2.147157191,19.54473687,9.665195056,95.80231242
2560,Doug Jackson,"89329 Sanchez Isle Suite 166
Howetown, NE 36157", White, Never-married, Other-service,f,11.0, Own-child,0.0, Assoc-voc,170800.0,1.0, <=50K, United-States,12.0,0.0, Private,56.7578125,35.26877738,3.029543974,14.41932581,38.05769231,71.2388407,1.73636322,1.531425073
2561,Kyle Small,"297 Cheryl Burgs Suite 621
Port Barry, WV 21395", White, Married-civ-spouse, Sales,f,10.0, Husband,0.0, Some-college,42924.0,0.0, <=50K, United-States,50.0,0.0, Self-emp-not-inc,122.5625,40.29999806,0.304942215,1.004488206,1.987458194,16.48169178,10.06217032,111.88857790000002
2562,Sammie Peterson,"46710 Julie Trail
Annaport, WI 08760", Black, Divorced, Exec-managerial,FALSE,13.0, Not-in-family,0.0, Bachelors,308027.0,1.0, <=50K, United-States,40.0,0.0, Federal-gov,34.8984375,30.92426228,4.422257175,24.95582131,103.4423077,76.23984673,0.363738982,-0.78513902
2563,Brett Zamorano,"234 Lindsey Roads Apt. 253
West Tammyview, MO 25021", White, Married-civ-spouse, Adm-clerical,f,9.0, Wife,0.0, HS-grad,34748.0,0.0, >50K, United-States,20.0,1887.0, Private,129.0,46.19236273,0.29024413,0.398319787,2.617056856,18.08763995,8.727067078,89.94329402
2564,Garry Baird,"USNV Torres
FPO AE 30228", White, Never-married, Adm-clerical,f,9.0, Own-child,0.0, HS-grad,193882.0,1.0, <=50K, United-States,40.0,0.0, Federal-gov,76.203125,34.00238029,2.728196286,11.58263469,9.819397992999999,37.3220078,4.36065288,19.96643129
2565,Larry Patterson,"238 Rachel Keys Suite 188
Amychester, CT 34205", White, Married-civ-spouse, Sales,FALSE,11.0, Husband,0.0, Assoc-voc,157941.0,0.0, <=50K, United-States,45.0,0.0, Private,98.40625,34.57677994,0.517769798,2.603733171,1.154682274,13.88800112,14.57323849,232.06656780000003
2566,Charles Lilly,"527 Leblanc Lodge Apt. 712
Brianmouth, KY 68881", White, Married-civ-spouse, Exec-managerial,f,10.0, Husband,0.0, Some-college,218995.0,0.0, >50K, United-States,42.0,0.0, Local-gov,84.7421875,35.54360133,0.753777157,2.959344065,2.20735786,13.32111054,9.340697404,127.0325896
2567,Joseph Lingerfelt,"PSC 0520, Box 9059
APO AP 15335", White, Married-civ-spouse, Prof-specialty,f,10.0, Husband,0.0, Some-college,347653.0,1.0, >50K, United-States,48.0,0.0, Private,98.78125,38.664409,0.456107149,1.281347149,3.024247492,19.36025946,8.476797654,81.43262624
2568,Joseph Matos,"378 Romero Ridge
Montoyaton, MI 44541", White, Divorced, Adm-clerical,f,10.0, Not-in-family,0.0, Some-college,109015.0,1.0,<=50K, United-States,38.0,0.0, Private,33.203125,41.88215599,3.751521906,14.37265825,108.5802676,79.64975218,0.026774705,-1.129047672
2569,Michael Martinez,"190 Dana Square Apt. 786
North Megan, IL 15022", Other, Never-married, Machine-op-inspct,f,9.0, Own-child,0.0, HS-grad,197113.0,0.0, <=50K, Puerto-Rico,50.0,0.0, Private,127.9296875,47.15204522,0.057592207,-0.030546659,4.789297659,29.09899639,6.613883447999999,44.15056274
2570,Peter Arnold,"2681 Singh Lights
Laurahaven, NC 23150", White, Divorced, Exec-managerial,f,10.0, Unmarried,0.0, Some-college,139127.0,0.0, <=50K, United-States,50.0,0.0, Self-emp-inc,115.90625,50.77299933,0.146410133,-0.326696154,7.519230769,33.77916871,4.62701081,20.91658655
2571,Justin Sheppard,"974 Espinoza Mill
South Alex, IN 44036", White, Married-civ-spouse, Prof-specialty,f,14.0, Husband,2936.0, Masters,116468.0,1.0, <=50K, United-States,20.0,0.0, Private,62.96875,45.83444009,2.655383164,8.173755039,16.56103679,50.02722122,3.396264257,10.97318827
2572,Joshua Douglas,"14135 Morgan Trace
North Karla, IA 85975", White, Married-civ-spouse, Craft-repair,f,9.0, Husband,0.0, HS-grad,74581.0,1.0, >50K, United-States,48.0,0.0, Private,69.2109375,45.26616637,2.024290832,4.485091033,2.546822742,18.20122515,9.997592919,109.1223064
2573,Lance Kimball,"5403 Colleen Track Apt. 924
North Christopherport, CT 66748", White, Widowed, Tech-support,f,12.0, Unmarried,0.0, Assoc-acdm,155469.0,0.0,<=50K, United-States,24.0,0.0, Private,94.4140625,51.72244546,0.373860186,-0.167484869,1.994147157,19.3049147,10.19826951,106.342421
2574,Vincent Farmer,"8178 Bell Passage
North William, NE 41912", Asian-Pac-Islander, Widowed, Tech-support,FALSE,14.0, Unmarried,0.0, Masters,110998.0,0.0,<=50K, India,40.0,0.0, Private,110.9453125,50.62628217,0.40869378,-0.135012107,2.307692308,15.86625669,9.088809626,100.2338901
2575,Timmy Ginsburg,"Unit 3966 Box 3513
DPO AA 22432", White, Married-civ-spouse, Handlers-cleaners,f,12.0, Husband,0.0, Assoc-acdm,388849.0,0.0, <=50K, United-States,60.0,0.0, Private,135.203125,52.50124394,0.097998932,-0.445918776,2.073578595,13.91936661,10.61758643,144.33412769999995
2576,Thomas Wise,"39041 Graham Freeway
Jeanettefort, AK 59160", White, Married-civ-spouse, Exec-managerial,f,13.0, Husband,0.0, Bachelors,352971.0,1.0, >50K, United-States,45.0,0.0, Self-emp-inc,75.6796875,44.5385952,1.6635769580000002,3.656040386,64.81354515,82.02374147,0.94238102,-0.561960661
2577,Fred Renner,"2122 Johnson Cliff
South Timothybury, NE 29167", White, Married-civ-spouse, ?,f,7.0, Husband,0.0, 11th,49194.0,1.0,<=50K, United-States,30.0,0.0,,28.34375,31.81401949,4.818364841,28.06014478,57.37709029999999,71.16328516,1.128142114,0.326350843
2578,Michael Barnes,"602 Mary Underpass Apt. 837
East Deanna, KY 62482", White, Married-civ-spouse, Prof-specialty,f,14.0, Husband,0.0, Masters,127315.0,0.0, >50K, United-States,40.0,0.0, Private,134.0234375,43.55769608,0.08249189999999999,0.231380185,1.849498328,13.06405974,10.81791009,154.9348864
