,name,address,sex,date_of_birth,race,marital-status,occupation,pregnant,relationship,education,income,native-country,workclass,education-num,capital-gain,fnlwgt,hours-per-week,capital-loss,kurtosis_glucose,kurtosis_oxygen,mean_glucose,mean_oxygen,skewness_glucose,skewness_oxygen,std_glucose,std_oxygen,age,class
1819,Douglas Cooper,"17383 Michael forks Apt. 573
Lancefort, Ut 98733", Male,25/12/1965, Other, Divorced, Craft-repair,f, Not_in_family, HS-grad,>50K, United-States, Local-gov,9.0,0.0,228723.0,40.0,0.0,0.820056637,8.14142665,98.4453125,3.816053512,1.7163492530000002,75.13799205,42.7384503,21.51929079,54.0,0.0
1820,Daniel Skrebes,"90925 Dixon Brooks
Margaretchester, ME 94356", female,1/5/1949, Black, Never-married, Craft-repair,f,Own_child, Bachelors,<=50K, Jamaica, Private,13.0,0.0,62534.0,40.0,0.0,3.024488759,2.237568854,61.546875,27.79347826,10.33615918,4.322240734,38.90128922,57.33218925,70.0,1.0
1821,Willie Stine,"037 Wolfe Summit
Lake Kellimouth, DE 74018", Male,5/9/1968, White, Married-civ-spouse, Handlers-cleaners,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,30529.0,40.0,0.0,0.018244384,12.64026212,111.8828125,1.420568562,0.056358899,192.8888252,46.37982136,13.01476695,51.0,0.0
1822,Van Mason,"07119 Allen Springs Apt. 535
tracyfurt, ID 26263", Male,22/11/1982, White, Never-married, Sales,f,Other_relative, Some-college,<=50K, United-States, Private,10.0,0.0,138768.0,40.0,0.0,0.602696596,10.0557555,90.484375,2.097826087,1.5575270369999998,104.7429697,39.6644095,19.72616792,36.0,0.0
1823,Mark Bullis,"Unit 4171 Box 0744
DPO AE 01707", Male,1/1/1970, Black, Married-civ-spouse, transport-moving,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,427781.0,40.0,0.0,-0.159816137,8.696373396,141.8671875,2.316053512,-0.204139332,97.72343983,48.05699271,14.91874681,49.0,0.0
1824,Ernest Barton,"5873 Cheryl Roads Suite 323
Jonathanview, fL 77079", female,28/4/1963, White, Never-married, Exec-managerial,f, Unmarried, HS-grad,<=50K, United-States, Private,9.0,0.0,301591.0,35.0,0.0,0.962164479,5.199867418,84.453125,6.025919732,1.906319437,27.16571097,44.78976225,29.844331300000004,56.0,0.0
1825,Sean Hille,"973 Vaughn Inlet
Morsestad, WV 88288", Male,19/4/1977, White, Never-married, Handlers-cleaners,f,Other_relative, HS-grad,<=50K, United-States, Private,9.0,0.0,231491.0,40.0,0.0,0.009635226,6.5456884120000005,128.5859375,3.731605351,-0.339915064,51.04692162,55.86906111,19.30369949,42.0,0.0
1826,Craig Holthaus,"37388 Robinson Harbor Apt. 515
Port Karen, MI 20618", Male,22/1/1967, White, Never-married, Adm-clerical,f, Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,97521.0,40.0,0.0,0.58327854,11.71699245,92.1171875,1.560200669,0.357874115,141.5688323,48.6027618,17.4901469,52.0,0.0
1827,thomas Mathis,"04072 Reyes Drives Apt. 598
Kevinburgh, AR 00612", Male,23/1/1958, White, Married-civ-spouse, Sales,f, Husband, HS-grad,<=50K, United-States, Self-emp-not-inc,9.0,0.0,195835.0,60.0,0.0,0.115705967,9.386928592,120.6875,2.399665552,-0.433038442,121.7936774,56.19229679,13.80305089,61.0,0.0
1828,Samuel Harris,"2328 Reyes Ports Suite 757
foleyhaven, AR 87196", Male,15/8/1980, White, Married-civ-spouse, Craft-repair,f, Husband, Assoc-acdm,>50K, United-States, Private,12.0,0.0,194733.0,40.0,0.0,-0.020447495,7.27615987,121.6640625,3.785117057,-0.522646951,59.84319176,58.29025934,21.76873304,39.0,0.0
1829,James Menzies,"455 Amber freeway
West timothyland, RI 32037", Male,21/7/1962, White, Married-civ-spouse, Adm-clerical,f, Husband, HS-grad,<=50K, United-States, Private,9.0,3818.0,144056.0,40.0,0.0,0.8501844736562745,7.184802117188757,100.459000499871,13.815634680350989,3.51995953893099,79.42211559209325,44.96269916349231,28.880607670569045,57.0,0.0
1830,Joseph Goodwin,"2473 Hawkins Mall Apt. 802
Maciaschester, ME 22440", Male,29/10/1958, White, Married-civ-spouse, Exec-managerial,f, Husband, HS-grad,>50K, United-States, Private,9.0,0.0,171150.0,50.0,1887.0,0.131620443,16.86554767,114.015625,0.908862876,-0.102737261,319.1344588,46.20588849,11.81119113,60.0,0.0
1831,Steven Schrum,"500 Sullivan Manors Suite 328
East Michael, tX 65898", Male,5/11/1984, White, Married-civ-spouse, Sales,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,338316.0,40.0,0.0,0.142717709,5.074774792,122.921875,6.29180602,-0.550760135,26.06300594,51.79611613,30.11951056,35.0,0.0
1832,Calvin Cobian,"17350 Shannon Station
New Kenneth, AR 98016", female,25/11/1959, White, Divorced, Prof-specialty,f,Not_in_family, Assoc-acdm,<=50K, United-States, Local-gov,12.0,0.0,320386.0,40.0,0.0,1.321354234,0.6839496279999999,82.625,69.44314381,3.999130129,-1.264640971,39.30092238,28.880607670569045,59.0,1.0
1833,Ronald Willis,"7710 Martinez Extensions Suite 462
West Yolanda, GA 19315", Male,17/6/1966, White, Married-civ-spouse, Exec-managerial,f, Husband, Some-college,<=50K, United-States, Local-gov,10.0,0.0,115497.0,40.0,0.0,-0.109724256,10.66006505,128.6953125,1.87541806,-0.410637831,126.3088165,54.78474334,16.60671474,53.0,0.0
1834,Buck King,"60370 Armstrong Stream Apt. 696
Bennettton, Mt 14593", female,10/6/1959, White, Married-spouse-absent, Exec-managerial,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,278329.0,43.0,0.0,4.643580714,1.317854382,33.9140625,57.13043478,23.49087056,0.817816318,36.06895032,69.03956292,60.0,1.0
1835,Leonard Wingfield,"3329 Herring Plaza
thomasshire, WY 86161", female,29/5/1959, Black, Never-married, Adm-clerical,f, Unmarried, Some-college,<=50K, United-States, Local-gov,10.0,0.0,244341.0,40.0,0.0,0.16692721300000002,9.26182374,127.765625,2.29180602,-0.208122909,121.4248535,47.61917359,13.64410146,60.0,0.0
1836,David Makris,"0095 Elizabeth Shore Apt. 063
Port Jorgeside, MS 15156", Male,16/7/1951, White, Divorced, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,89226.0,40.0,0.0,2.46377416,2.164703891,55.9296875,28.05602007,6.404772629,3.866140697,49.10562334,55.8629418,68.0,1.0
1837,timothy Shakespeare,"176 King Highway
Karamouth, HI 10786", female,1/4/1958, White, Divorced, Sales,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,179010.0,60.0,0.0,-0.052151445,11.39158625,130.2265625,1.643812709,0.708950043,169.6566801,42.12374161,12.66682207,61.0,0.0
1838,Kendrick Presha,"9027 Odom turnpike Suite 930
Lake Mariebury, ND 17682", Male,31/7/1996, White, Married-civ-spouse, Craft-repair,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,212894.0,40.0,0.0,0.49488119,10.08070168,93.0234375,1.831103679,1.449353866,119.583854,37.96739243,14.99246976,23.0,0.0
1839,Albert Dwyer,"14457 theresa Harbor Apt. 969
Port Aaron, AK 43436", Male,3/6/1965, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,198801.0,45.0,0.0,0.17211373,8.036074331,114.25,2.9590301,0.151662083,80.36845403,44.39805739,16.72307881,54.0,0.0
1840,Eric fernandez,"PSC 7242, Box 4315
APO AP 97530", Male,24/1/1983, White, Married-civ-spouse, Sales,f, Husband, Assoc-acdm,<=50K, United-States, Private,12.0,0.0,185385.0,45.0,0.0,0.359964202,8.938616437,119.671875,2.613712375,0.967106331,104.8855616,39.98966847,15.02961222,36.0,1.0
1841,Luis Burdick,"116 Wallace Meadow Suite 259
Port Jenniferberg, DE 64633", Male,13/10/1959, White, Married-civ-spouse, Protective-serv,f, Husband, 9th,<=50K, Guatemala, Private,5.0,0.0,250314.0,40.0,0.0,0.8501844736562745,1.635319647,10.3203125,38.88795987,3.51995953893099,2.2257026580000003,26.87120136,58.92379997,60.0,1.0
1842,Christopher Divine,"642 Kristi Harbor Apt. 814
Port Brookeborough, WV 34696", Male,6/4/1974, White, Married-civ-spouse, Sales,f, Husband, 11th,<=50K, United-States, Private,7.0,0.0,104329.0,40.0,0.0,-0.012417701,4.531382135,124.3125,7.18645485,-0.556020931,21.72514301,53.17905338,29.30826559,45.0,0.0
1843,Morris Scott,"USS Welch
fPO AP 85658", Male,8/12/1965, White, Married-civ-spouse, Prof-specialty,f, Husband, Doctorate,<=50K, United-States, Private,16.0,0.0,384246.0,50.0,0.0,0.234889667,8.323148446,116.578125,2.786789298,0.02840274,77.09132999,46.10392631,18.67421432,53.0,0.0
1844,Robt Garrido,"816 Garrison Crossing
North Emmastad, NM 72026", Male,27/3/1958, White, Married-civ-spouse, Handlers-cleaners,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,111387.0,40.0,1579.0,2.382242416,3.707019777,74.546875,13.0493311,7.96573733,13.32144303,39.23723108,44.73781003,61.0,1.0
1845,Andrew ferrell,"39450 Coleman Ridges
theresaton, GA 71195", Male,20/5/1957, White, Married-civ-spouse, Machine-op-inspct,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,158284.0,40.0,0.0,0.078656861,0.020768838,125.0,91.90217391,-0.455179989,-1.928896737,56.35601121,28.880607670569045,62.0,0.0
1846,Nathaniel Kehres,"892 Hess Station Suite 513
Katieland, GA 14934", Male,8/11/1973, White, Married-civ-spouse, Sales,f, Husband, Bachelors,>50K, Iran, Private,13.0,15024.0,213945.0,40.0,0.0,0.00923047,8.601450802999999,121.6875,2.612040134,0.101449592,101.1885726,46.4707149,14.56119559,46.0,0.0
1847,Jose Begley,"25174 Le Canyon
South Sandrachester, NE 57562", female,24/1/1969, White, Widowed, Prof-specialty,f,Not_in_family, Bachelors,<=50K, United-States, Private,13.0,0.0,278938.0,20.0,0.0,0.152191871,7.31819003,133.2734375,3.4640468230000003,-0.299685533,66.41779302,52.69690972,18.28242421,50.0,0.0
1848,Stanley Rankin,"461 Angel Glen
Russofurt, Vt 61134", female,22/2/1968, White, Never-married, Exec-managerial,f, Unmarried, Assoc-voc,<=50K, United-States, Private,11.0,0.0,355569.0,50.0,0.0,0.08338693700000001,11.58058858,117.7421875,1.834448161,0.08252999400000001,195.6915999,43.32782847,11.77936879,51.0,0.0
1849,Eric Calvin,"7898 tamara Valleys
Jonfurt, AK 43403", Male,4/12/1964, White, Married-civ-spouse, Exec-managerial,f, Husband, HS-grad,<=50K, United-States, Self-emp-inc,9.0,0.0,198613.0,40.0,2002.0,5.038659359,0.17809869399999995,21.15625,99.29598662,27.73543276,-1.004648753,32.83991414,77.89049438,54.0,1.0
1850,Steven Gipson,"59592 Johnson Skyway Suite 524
Montoyaburgh, KY 67986", female,29/11/1970, White, Never-married, Other-service,f,Own_child, Bachelors,<=50K, United-States, Private,13.0,0.0,188505.0,25.0,0.0,-0.28342886100000003,11.63556587,127.75,1.858695652,1.264980514,165.8380531,37.68413128,14.15392921,48.0,0.0
1851,Matthew Lewis,"646 Rachel Hollow Apt. 497
Stoutview, MN 15863", Male,19/11/1963, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,149102.0,60.0,0.0,-0.266512522,7.505273742000001,145.71875,2.9908026760000004,-0.162574079,70.69582285,52.99777966,16.86020871,55.0,0.0
1852,Samuel Nelson,"89769 Gabrielle fall
West Rachel, AL 44788", Male,13/9/1977, White, Divorced, transport-moving,f, Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,192053.0,40.0,1590.0,3.142723508,1.29303812,55.6640625,50.65802676,12.78200669,0.620718311,36.00939056,70.549925,42.0,1.0
1853,Robert Staley,"670 George Meadows Apt. 236
Heatherburgh, Mt 21295", Male,15/4/1966, White, Married-civ-spouse, Craft-repair,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,172666.0,40.0,0.0,0.770642411,12.08712904,83.359375,1.439799331,3.047239246,152.9470044,34.93760831,15.81722172,53.0,1.0
1854,Larry Braswell,"205 Hernandez Plaza
South Ryanville, SD 87544", Male,20/4/1954, Other, Never-married, Sales,f,Own_child, HS-grad,<=50K, Puerto-Rico, Private,9.0,0.0,100605.0,40.0,0.0,-0.141441818,-1.437906902,133.921875,13.815634680350989,-0.929852294,1.3605389490000002,60.35281805,48.15338968,65.0,0.0
1855,thomas Kravitz,"USNV Ramirez
fPO AP 15625", Male,15/8/1975, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,>50K, United-States, Private,9.0,0.0,114251.0,40.0,0.0,0.381429665,9.473683894,109.59375,2.14632107,0.287403039,113.318898,49.02334226,14.66468564,44.0,0.0
1856,William Brown,"95221 Zavala Neck Suite 713
Port Stephanieton, OH 39911", female,23/5/1979, Black, Widowed, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,189885.0,40.0,0.0,0.323155158,8.560730986,109.3203125,2.732441472,0.156100704,81.05658223,46.30384258,19.14808471,40.0,0.0
1857,Henry Hardman,"45519 Adams Mill
Lake Albert, tX 85868", female,7/5/1959, White, Married-civ-spouse, Craft-repair,f, Wife, Bachelors,>50K, United-States, Private,13.0,0.0,26553.0,25.0,0.0,-0.419232164,9.987386854,147.7109375,2.158862876,-0.493051215,101.7108027,55.93301691,20.61422651,60.0,0.0
1858,Paul Stout,"515 Anthony Mall Apt. 063
East Saraview, ND 56173", Male,31/7/1977, White, Divorced, Craft-repair,f,Not_in_family, Some-college,<=50K, United-States, Self-emp-inc,10.0,0.0,163057.0,99.0,0.0,0.647504571,10.13082403,78.8203125,2.030936455,2.047392789,121.4293594,38.91124388,15.26652445,42.0,0.0
1859,John Murray,"PSC 2509, Box 3179
APO AE 63802", female,20/8/1984, White, Married-civ-spouse, Adm-clerical,t, Wife, HS-grad,<=50K, United-States, Private,9.0,0.0,59590.0,20.0,0.0,-0.019210524,3.563689847,121.515625,11.5819398,-0.329390413,12.1247226,51.15096901,38.74754248,35.0,0.0
1860,Dennis Martin,"1100 Andrew fork Apt. 645
New Ryan, CA 48399", female,12/8/1971, Other, Divorced, Other-service,f,Not_in_family, HS-grad,<=50K, Dominican-Republic, Private,9.0,0.0,112731.0,40.0,0.0,0.325759969,12.17772024,113.421875,1.813545151,0.185061615,202.2417004,48.21219526,11.93416376,48.0,0.0
1861,Duane Rust,"2646 Rodriguez Club
North Davidport, WV 06240", Male,2/8/1977, White, Married-civ-spouse, Prof-specialty,f, Husband, Doctorate,>50K, United-States, Private,16.0,0.0,177896.0,40.0,0.0,0.30268412100000003,-0.787979675,109.2890625,13.815634680350989,-0.403202139,-0.921648767,48.76284324,77.77351911,42.0,0.0
1862,Andrew Kelly,"21776 Case Cove Apt. 170
Burtonmouth, NJ 41439", Male,16/4/1968, White, Never-married, Prof-specialty,f,Not_in_family, Doctorate,>50K, United-States, Private,16.0,99999.0,148995.0,30.0,0.0,0.654417288,8.466196457999999,102.3203125,2.780936455,0.492992714,85.15354745,43.88015169,17.51536844,51.0,1.0
1863,Dalton Brinson,"1715 Paul Key
Lake Charles, IL 11456", female,17/6/1972, White, Married-civ-spouse, farming-fishing,f, Wife, HS-grad,<=50K, United-States, Self-emp-not-inc,9.0,0.0,178948.0,50.0,0.0,0.349870467,13.09385309,114.8828125,1.237458194,0.448026705,202.3249457,49.6708889,12.65031897,47.0,0.0
1864,Chad Corzo,"743 Mayo Skyway Suite 545
West Brianchester, SD 02087", female,27/5/1977, White, Widowed, Other-service,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,2354.0,196529.0,40.0,0.0,0.041150887,4.912305205,116.9609375,8.275919732,0.04228264,24.14738699,46.74421795,36.3738594,42.0,0.0
1865,Denny Wright,"197 Jose Summit
Hendersonbury, PA 15734", Male,7/5/1962, White, Married-civ-spouse, Other-service,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,184813.0,20.0,0.0,0.8501844736562745,3.325767809,25.6796875,16.84866221,3.51995953893099,10.97139756,29.9752329,46.49274054,57.0,1.0
1866,trent Dewberry,"8196 Joshua Shore Suite 077
Port Karenhaven, Vt 42932", Male,24/10/1966, White, Divorced, Sales,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,278039.0,60.0,0.0,0.472429669,10.84504278,109.0078125,1.7909699,0.7496906309999999,130.7823626,41.78189203,16.22242302,53.0,0.0
1867,Miguel Alexander,"PSC 4530, Box 0830
APO AP 49910", Male,29/11/1966, White, Married-civ-spouse, Craft-repair,f, Husband, 7th-8th,<=50K, United-States, Private,4.0,0.0,101017.0,40.0,0.0,-0.08893909300000001,11.49754036,122.6484375,1.664715719,0.148349026,149.04683369999995,43.52631924,15.39357006,52.0,0.0
1868,Nathan Hill,"49115 Yolanda Point Suite 761
Batesstad, LA 80345", Male,18/8/1963, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,<=50K, United-States, Private,13.0,0.0,176138.0,50.0,0.0,0.096846121,9.112338964,114.53125,2.536789298,0.8664580620000001,97.00660404,42.14556944,17.40467063,56.0,0.0
1869,frank fabre,"Unit 5601 Box 9838
DPO AP 95943", female,7/5/1967, White, Divorced, Other-service,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,233571.0,50.0,0.0,0.314901332,8.840414682,126.59375,2.751672241,-0.193151411,80.28365685,53.45813746,22.31522507,52.0,0.0
1870,John true,"003 Jennifer Plaza
Amandafort, NV 42286", Male,12/12/1947, White, Never-married, tech-support,f,Not_in_family, Assoc-acdm,<=50K, United-States, Local-gov,12.0,0.0,357954.0,20.0,0.0,-0.126187385,3.88732191,122.5546875,10.47491639,0.245482626,14.32753463,47.08134725,39.31006415,71.0,0.0
1871,Ignacio Walker,"57403 Kelsey Key
West Charles, Ct 48025", Male,11/4/1972, White, Married-civ-spouse, transport-moving,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,142922.0,40.0,0.0,0.7367722640000001,4.6505541930000005,86.3046875,7.251672241,2.9043592680000003,21.52386583,35.43007166,32.36075453,47.0,0.0
1872,Randall Mellett,"941 Woods Walks Suite 315
North Andrealand, RI 92624", Male,1/1/1949, White, Married-civ-spouse, Craft-repair,f, Husband, 7th-8th,>50K, United-States, Self-emp-inc,4.0,0.0,35723.0,50.0,0.0,0.02324855,10.26890483,139.421875,2.256688963,-0.069299005,158.32472380000004,49.48573175,12.47888506,70.0,0.0
1873,Neil Slaughter,"50467 Elizabeth Rue
Bradleymouth, AK 91982", Male,20/1/1968, White, Never-married, Machine-op-inspct,f,Own_child, HS-grad,<=50K, United-States, Self-emp-inc,9.0,0.0,150683.0,24.0,0.0,0.108905247,1.68945962,131.625,33.88879599,0.239879418,1.031847457,44.11189607,70.39834229,51.0,0.0
1874,Edwin Morse,"557 Margaret Vista Apt. 256
New David, MD 25440", female,29/4/1977, White, Divorced, Exec-managerial,f, Unmarried, HS-grad,<=50K, United-States, Private,9.0,0.0,177083.0,50.0,0.0,-0.259509928,10.65774494,144.2734375,1.6806020069999998,0.719769332,134.13911059999998,41.70707277,14.3641133,42.0,0.0
1875,Jeffrey Jenkins,"239 Robinson forks Suite 553
Daleport, WA 53648", Male,8/5/1974, White, Married-civ-spouse, Sales,f, Husband, HS-grad,<=50K, United-States, Private,9.0,5013.0,276087.0,50.0,0.0,0.269086425,4.633770748,107.0703125,7.668896321,-0.067354002,21.87686512,53.53535391,32.43979351,45.0,0.0
1876,Daniel Parsons,"3710 Miller Isle Apt. 373
Lake Stephanieberg, NC 76818", female,9/6/1962, White, Divorced, Other-service,f,Other_relative, 9th,<=50K, United-States, Private,5.0,0.0,200652.0,35.0,0.0,0.760242815,10.85256047,77.578125,1.7909699,1.6152646430000002,134.3834716,40.37105425,15.91752737,57.0,0.0
1877,Charles Monaghan,"USCGC Gregory
fPO AP 16846", Male,25/5/1963, White, Never-married, Handlers-cleaners,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,305466.0,40.0,0.0,0.385144511,6.743182537999999,103.828125,4.510869565,0.602060788,49.73591664,43.88570193,24.73634988,56.0,0.0
1878,Martin Zimmerman,"132 Bentley Street
Gutierrezside, IN 05894", Male,28/9/1989, White, Married-civ-spouse, transport-moving,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,159724.0,40.0,0.0,0.042907526,9.673816942,117.9609375,2.087792642,-0.470556202,112.0748913,54.53631278,15.22335882,30.0,0.0
1879,Robert Palmer,"17573 Pamela Wells Suite 835
Jenniferland, AL 77812", female,12/4/1966, White, Never-married, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,122244.0,28.0,0.0,3.650844163,1.997741111,53.2890625,33.41471572,16.00945257,3.013134748,37.33487653,62.53835145,53.0,1.0
1880,Derek Williams,"4351 Bridges Divide Suite 404
Maryport, ID 13659", female,30/10/1954, White, Widowed, Prof-specialty,f,Not_in_family, Masters,<=50K, United-States, federal-gov,14.0,0.0,25319.0,15.0,0.0,0.228081568,-0.128871406,123.3359375,109.7750836,0.371808018,-1.865853338,44.10344327,28.880607670569045,64.0,0.0
1881,Edward Marshall,"20770 Stephenson fall Suite 782
Gilbertborough, DC 39567", Male,1/5/1972, White, Married-civ-spouse, Adm-clerical,f, Husband, HS-grad,>50K, United-States, federal-gov,9.0,0.0,154521.0,44.0,0.0,2.0052555830000003,3.329346352,65.1015625,16.02173913,5.275221539,10.6279397,44.57732745,48.2379435,47.0,1.0
1882,Charles foster,"475 Chris Cliff
New Aaron, MN 28762", female,27/10/1954, White, Married-civ-spouse, Handlers-cleaners,f, Wife, 11th,<=50K, United-States, Private,7.0,0.0,167599.0,25.0,0.0,5.33660541,0.536484532,25.6171875,91.39715719,29.06086168,-0.27194459600000004,35.17659047,69.11457667,65.0,1.0
1883,thomas forbes,"67047 Blake Mountains
Downsstad, RI 08722", Male,13/7/1954, White, Married-civ-spouse, Exec-managerial,f, Husband, Assoc-acdm,>50K, United-States, Private,12.0,0.0,199900.0,55.0,1848.0,0.326217996,11.03400466,111.0546875,1.753344482,0.682166046,125.7820957,42.37542562,18.23637615,65.0,0.0
1884,Philip Nickerson,"414 Wright Road Suite 804
New Carolineberg, PA 70242", Male,19/11/1968, White, Never-married, Craft-repair,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,424494.0,25.0,0.0,-0.14872207099999998,13.38283454,133.5546875,1.227424749,-0.370935542,197.9107624,55.53079222,13.87184959,50.0,0.0
1885,Robert Kemmerer,"38799 Alyssa Rapids
South timothytown, AR 93674", Male,3/5/1943, White, Married-civ-spouse, Other-service,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,172037.0,40.0,0.0,4.726427479,2.125852865,39.2578125,26.42391304,30.86717048,3.489888559,28.48169535,57.15600955,76.0,1.0
1886,Stephen Gabrelcik,"9298 Nicole Isle
Lake Karenhaven, NY 11425", Male,20/9/1960, White, Married-civ-spouse, farming-fishing,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,194290.0,48.0,0.0,-0.105875674,11.49575646,121.1015625,2.299331104,-0.549415213,139.955326,54.56687981,18.32635307,59.0,0.0
1887,Richard Causey,"15539 Williamson Manors Suite 557
Smithview, MD 95542", female,28/11/1977, White, Divorced, Craft-repair,f, Unmarried, HS-grad,<=50K, United-States, Private,9.0,0.0,275517.0,40.0,0.0,0.227900346,12.89573513,127.640625,1.215719064,-0.064924877,190.8671041,48.41741267,12.99615149,41.0,0.0
1888,Michael Sanchez,"2318 Hoffman Mountain
West Lee, tN 19867", female,20/1/1970, Amer-Indian-Eskimo, Divorced, Exec-managerial,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,3325.0,184005.0,45.0,0.0,0.8501844736562745,-0.492878873,146.9765625,13.815634680350989,0.903646233,-1.398662801,50.60176393,28.880607670569045,49.0,0.0
1889,David Mcclean,"762 Sean Mission Apt. 870
Port Brandyview, MA 09908", Male,13/6/1976, White, Never-married, Other-service,f, Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,220098.0,30.0,0.0,-0.158458735,5.646120906,134.4140625,5.510869565,-0.354229931,35.04823269,52.34165516,25.72056649,43.0,0.0
1890,Manuel Brank,"044 Bryant Parkways
East Christinamouth, Ct 45756", Male,2/7/1974, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,>50K, United-States, Private,13.0,7688.0,87556.0,55.0,0.0,0.011253328,2.436555082,129.9765625,22.03846154,-0.797074657,4.482448577,57.19640844,56.6611579,45.0,0.0
1891,Andrew Dodge,"820 Garcia Islands
Lake Staceybury, NV 87944", female,25/4/1962, White, Never-married, Exec-managerial,f, Not_in_family, Masters,<=50K, United-States, State-gov,14.0,0.0,158963.0,40.0,0.0,0.28217844,9.588315137999999,103.65625,2.532608696,-0.34691571200000004,115.3016538,52.58585799,15.17632508,57.0,0.0
1892,Ward Stike,"517 Hines Groves
Calebhaven, OK 89452", female,26/4/1962, White, Never-married, Craft-repair,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,163665.0,20.0,0.0,0.051729005,1.904417182,120.1875,28.76923077,-0.621400975,1.690897532,56.04528721,66.62544627,57.0,0.0
1893,Andrew Vandre,"707 Larry Path Suite 878
Port David, IN 13619", Male,9/4/1989, White, Divorced, Machine-op-inspct,f, Unmarried, Some-college,<=50K, United-States, Self-emp-not-inc,10.0,0.0,29430.0,40.0,0.0,0.428819116,0.833407145,129.96875,64.63628763,-0.595279906,-0.7819279370000001,53.92151958,28.880607670569045,30.0,0.0
1894,Clay Sheffield,"764 Smith Radial Suite 923
Scottburgh, AK 25872", Male,11/10/1970, White, Married-civ-spouse, Exec-managerial,f, Husband, HS-grad,<=50K, United-States, Self-emp-inc,9.0,0.0,67433.0,60.0,0.0,0.055117128,0.417200036,125.640625,67.72491639,-0.515529066,-1.77387636,57.51966164,28.880607670569045,49.0,0.0
1895,David Kohler,"706 Murphy Well Apt. 052
Rodriguezshire, KS 28700", Male,30/6/1960, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,>50K, United-States, Local-gov,9.0,0.0,26832.0,40.0,0.0,0.057767547,8.283574819,119.5234375,2.923076923,-0.736244727,71.4516694,56.55500155,22.14872432,59.0,0.0
1896,David tacadina,"534 Cunningham Springs
Williamsland, MN 88735", Male,7/9/1998, Asian-Pac-Islander, Never-married, Machine-op-inspct,f,Own_child, HS-grad,<=50K, Philippines, Private,9.0,0.0,152246.0,40.0,0.0,-0.504372127,8.89011711,100.459000499871,2.47909699,1.301748724,110.1460883,39.06272187,14.13138533,21.0,0.0
1897,Angel Rollinger,"5529 Rasmussen Port Apt. 803
North Angelashire, DC 30165", Male,2/1/1966, White, Separated, transport-moving,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,168675.0,50.0,0.0,0.455733044,11.06612573,120.9765625,1.884615385,0.693464959,135.9871294,43.97468463,16.19142587,53.0,0.0
1898,Harold Romanelli,"1808 Chelsea Crossroad
North Rachel, ME 94004", female,24/5/1952, White, Never-married, Craft-repair,f,Not_in_family, Assoc-acdm,<=50K, United-States, Private,12.0,0.0,196288.0,20.0,0.0,2.722891102,1.266461628,52.171875,51.67307692,7.997387908999999,0.452375328,42.30157898,73.10242261,67.0,1.0
1899,Jason Prince,"84312 Brandy tunnel
Port Sheliaside, MD 94979", Male,9/2/1976, Asian-Pac-Islander, Never-married, Protective-serv,f,Other_relative, HS-grad,<=50K, United-States, State-gov,9.0,0.0,86143.0,40.0,0.0,-0.052703441,10.48314615,122.328125,1.777591973,-0.498774663,140.4109892,52.65128639,13.48940001,43.0,0.0
