,name,address,sex,date_of_birth,race,marital-status,occupation,pregnant,relationship,education,income,native-country,workclass,education-num,capital-gain,fnlwgt,hours-per-week,capital-loss,kurtosis_glucose,kurtosis_oxygen,mean_glucose,mean_oxygen,skewness_glucose,skewness_oxygen,std_glucose,std_oxygen,age,class
574,Mike Sams,"263 Randy Walk Suite 888
East Richard, SC 82294", Male,8/1/1973, White, Never-married, Adm-clerical,f,Not_in_family, Some-college,<=50K, United-States, federal-gov,10.0,0.0,96854.0,30.0,0.0,0.031516691,8.491795332999999,116.8828125,2.930602007,-0.46608684,83.52704552,55.25772303,18.82953011,46.0,0.0
575,teddy Bolden,"57772 Hicks Estate
Geraldchester, ME 93206", Male,14/12/1960, White, Married-civ-spouse, transport-moving,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,169679.0,40.0,0.0,0.246140817,12.00072618,123.53125,1.726588629,0.189351135,201.4552073,47.81506325,11.8283287,58.0,0.0
576,Michael Crews,"258 Harrison Alley Apt. 009
Rebeccastad, OH 65624", Male,10/7/1976, White, Married-civ-spouse, farming-fishing,f, Husband, Bachelors,<=50K, United-States, Private,13.0,0.0,193882.0,40.0,0.0,0.295515211,3.845798705,105.7578125,9.659698997000001,0.764058074,15.367989800000002,45.59840768,33.60898631,43.0,0.0
577,Nelson finkenbinder,"8245 David Street
New Calvin, ND 02043", Male,20/9/1986, Asian-Pac-Islander, Married-civ-spouse, Prof-specialty,f, Husband, Prof-school,>50K, Philippines, Self-emp-inc,15.0,7688.0,156623.0,50.0,0.0,0.186604855,10.67548422,132.4765625,2.1220735790000003,-0.195723857,158.7136382,49.5487394,12.76223845,33.0,0.0
578,Alex Stachowiak,"198 Ivan trail
North Amandastad, MA 50355", Male,24/2/1964, Asian-Pac-Islander, Never-married, Protective-serv,f, Not_in_family, HS-grad,<=50K, Philippines, Private,9.0,0.0,320451.0,40.0,0.0,-0.198175311,5.204803313999999,132.40625,6.320234114,-0.333091028,28.80174601,51.67195768,29.2643406,55.0,0.0
579,Brian Howard,"USNS Austin
fPO AA 22308", Male,20/3/1980, Black, Never-married, Sales,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,120691.0,25.0,0.0,0.093733763,10.87386396,126.0625,1.932274247,0.0044913240000000005,130.1905191,45.11387501,16.66102922,39.0,0.0
580,Ray Johnson,"9043 Clarke Gardens
Richardsonstad, WV 63240", Male,23/7/1968, Asian-Pac-Islander, Never-married, Exec-managerial,f, Unmarried, Bachelors,<=50K, Vietnam, Private,13.0,0.0,122575.0,60.0,0.0,0.830122948,12.51220783,85.5546875,1.530936455,3.353249159,197.5481966,34.75804956,12.53316188,51.0,0.0
581,Kevin Kidwell,"692 Hodges Valley Suite 550
Port Beth, IL 88120", Male,1/9/1975, Amer-Indian-Eskimo, Married-civ-spouse, Prof-specialty,f, Husband, Bachelors,>50K, United-States, State-gov,13.0,0.0,98989.0,38.0,0.0,2.175946915,3.084529416,59.4296875,16.4590301,5.660024859,8.940259466,45.39250413,47.31947735,44.0,1.0
582,Shane Hewitt,"308 tammy Village Apt. 989
East timothybury, IA 86829", Male,3/3/1989, White, Married-civ-spouse, Adm-clerical,f, Husband, HS-grad,<=50K, United-States, federal-gov,9.0,0.0,125155.0,38.0,0.0,0.206403937,6.486768204,113.5859375,4.474080268,-0.661606668,44.15021749,57.36104505,26.21808773,30.0,0.0
583,Robert Mason,"86408 Katrina Route
Johnsonstad, NV 45291", Male,22/6/1975, White, Married-civ-spouse, Adm-clerical,f, Husband, Bachelors,<=50K, United-States, Self-emp-inc,13.0,0.0,140516.0,40.0,0.0,0.109708395,11.92621562,125.359375,1.723244147,-0.543676384,196.03467340000003,53.65176115,11.98819772,44.0,0.0
584,Michael Henson,"186 Smith Glen Apt. 674
Miaview, fL 92098", female,5/3/1969, White, Never-married, Other-service,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,314182.0,40.0,0.0,0.327160809,13.8769797,118.8046875,1.341973244,0.726329736,214.1376719,42.09458446,14.76270308,50.0,0.0
585,Joel Cramer,"7928 Garcia Bypass
New Andreaton, MO 45444", female,31/8/1974, White, Separated, Sales,f, Unmarried, HS-grad,<=50K, United-States, Private,9.0,0.0,59146.0,48.0,0.0,0.030024009,5.101731751,122.8515625,6.658026756,-0.139649504,25.91370336,47.95881857,32.46280523,45.0,0.0
586,frank Reynolds,"97289 Cook Stravenue
Hernandezbury, KY 80609", Male,19/6/1971, White, Never-married, Machine-op-inspct,f,Not_in_family, Bachelors,<=50K, United-States, Private,13.0,0.0,36851.0,41.0,0.0,-0.180341348,7.891064714,148.1640625,4.107859532,0.141801919,71.48051326,50.12403013,21.66704351,48.0,0.0
587,Joshua Perea,"79309 Kristina Coves Apt. 516
Rodneyland, AR 04876", female,29/1/1981, White, Never-married, tech-support,f,Not_in_family, Bachelors,<=50K, United-States, State-gov,13.0,0.0,335453.0,20.0,0.0,-0.285003623,1.214491704,135.2109375,52.66053512,-1.087748183,-0.243286194,61.27112548,28.880607670569045,38.0,0.0
588,Shawn Replogle,"8853 Dunn Squares Suite 296
West Walterside, IN 19712", female,25/9/1982, Black, Widowed, tech-support,f, Unmarried, HS-grad,<=50K, United-States, State-gov,9.0,0.0,161075.0,40.0,0.0,-0.052500161,2.365049021,134.1796875,21.37625418,-0.48446845,3.97946517,49.94488112,55.44373059,37.0,0.0
589,Joshua Bardon,"5204 Jeanne Pines
North Laura, ND 24648", female,26/8/2003, White, Never-married, Craft-repair,f,Not_in_family, 7th-8th,<=50K, Mexico, Private,4.0,0.0,218948.0,32.0,0.0,0.15864012,10.31369206,107.2109375,1.989966555,0.167519405,147.47823180000003,50.16031367,12.96005826,16.0,0.0
590,Sylvester Huber,"51914 Norris Knoll Apt. 384
Valeriefurt, ND 12774", female,16/3/1965, Black, Widowed, Machine-op-inspct,f,Other_relative, HS-grad,<=50K, Haiti, Private,9.0,0.0,188914.0,40.0,0.0,-0.153094894,6.735285816,127.921875,4.392140468,-0.202700457,52.44484543,49.74161509,22.53631566,54.0,0.0
591,Leroy Herzberger,"25506 Jennifer Station Apt. 390
Normanmouth, MO 83568", Male,17/5/1960, Black, Never-married, Other-service,f,Not_in_family, Some-college,<=50K, United-States, Local-gov,10.0,0.0,248344.0,30.0,0.0,0.218756316,12.99146316,126.7265625,1.609531773,-0.247388478,245.20462540000003,49.48795858,11.05945665,59.0,0.0
592,David Dietzler,"52434 Carmen Cove Apt. 033
Bennettside, Mt 87227", Male,21/9/1973, White, Never-married, Other-service,f,Own_child, 12th,<=50K, United-States, Private,8.0,0.0,87157.0,25.0,0.0,0.404994394,1.111246494,110.8515625,49.840301,-0.302522337,-0.120284803,54.9458668,71.10285367,46.0,0.0
593,Carl Nelson,"830 Melinda Harbor
frosttown, NV 26060", Male,24/9/1989, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,>50K, United-States, Private,13.0,7298.0,152958.0,40.0,0.0,-0.030794398,7.811973784,135.4375,2.764214047,-0.09442335,75.47183172,45.68040301,16.69491913,30.0,0.0
594,James Mcginness,"46703 Reilly Pines Suite 441
Bowmanhaven, WI 23562", Male,18/2/1969, White, Married-civ-spouse, Other-service,f, Husband, HS-grad,>50K, United-States, Local-gov,9.0,0.0,140851.0,40.0,0.0,-0.08903088199999999,4.877169071,126.828125,7.131270903,-0.34803341200000004,24.37152361,51.63227996,31.57184288,50.0,0.0
595,Greg Waldrop,"197 Rice Ports Suite 621
Dianaport, ME 55431", female,10/1/1960, White, Married-civ-spouse, Adm-clerical,f, Wife, Some-college,<=50K, United-States, Private,10.0,0.0,218785.0,65.0,0.0,0.693428632,10.50413345,85.625,2.043478261,0.914670019,150.7911111,46.73863498,12.96476248,59.0,
596,William Miller,"473 Aguilar Inlet
Aprilchester, NM 92681", female,23/7/1947, White, Married-civ-spouse, Craft-repair,f, Wife, Prof-school,<=50K, United-States, Private,15.0,0.0,199591.0,25.0,0.0,4.135570584,-0.00027148200000000003,38.6796875,98.92474916,22.43417453,-1.051285608,32.4159812,76.2240538,72.0,1.0
597,Derek Lockwood,"32085 Jacob Curve
Lake Stevehaven, OK 41528", female,17/4/1962, White, Divorced, Priv-house-serv,f,Not_in_family, 1st-4th,<=50K, United-States, Private,2.0,0.0,221343.0,12.0,0.0,0.310541036,4.353402537,103.453125,8.614548495,1.014021075,19.49343398,42.2950683,33.80582596,57.0,0.0
598,Juan torbert,"2899 taylor Mountains Suite 779
Chungburgh, NM 22662", Male,4/7/1962, White, Married-civ-spouse, Handlers-cleaners,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,163434.0,40.0,0.0,-0.96785605,0.338694634,100.459000499871,88.73662207,0.153688727,-1.619489388,54.56057537,28.880607670569045,57.0,0.0
599,George Kennedy,"0028 Wilson Road Apt. 272
Katherineport, Ct 55353", Male,12/3/1970, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,>50K, United-States, Private,9.0,0.0,204410.0,44.0,1485.0,0.5804159179999999,10.95953503,95.7890625,1.6688963209999998,1.148551061,158.0586748,42.70074874,12.80124899,49.0,0.0
600,Arthur Huynh,"5481 Palmer forks
Gregorystad, MO 12589", Male,23/8/1988, White, Married-civ-spouse, Machine-op-inspct,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,176992.0,40.0,0.0,0.220078682,6.1869527510000015,121.7890625,4.301003344,-0.159504372,40.82667655,47.62625529,24.15971866,31.0,0.0
601,James Randle,"0757 Robinson turnpike
North Daniel, MD 42950", Male,3/9/1974, White, Married-civ-spouse, Prof-specialty,t, Husband, Masters,>50K, United-States, Local-gov,14.0,0.0,126754.0,40.0,0.0,1.301729651,15.29506931,66.3984375,1.102842809,5.290771735,309.5344499,35.14908868,10.49734599,45.0,0.0
602,Alan Gray,"6244 Joshua Ridges
Mariafurt, NV 31553", Male,28/11/1982, White, Never-married, Other-service,f,Own_child, Bachelors,<=50K, United-States, Private,13.0,0.0,211424.0,40.0,0.0,0.188845821,7.119240177999999,115.3125,3.616220736,0.341376678,55.52124885,46.49827786,21.9435435,36.0,0.0
603,Billy Pitts,"42057 Danny Inlet Apt. 490
Lopezville, MO 84838", Male,25/4/1963, White, Married-civ-spouse, Protective-serv,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,159755.0,40.0,0.0,0.080614365,11.98472203,130.109375,1.7040133780000002,-0.171800128,198.7850886,49.40509121,11.88494244,56.0,0.0
604,William Rhoades,"7623 teresa throughway Apt. 658
Lopezton, MA 61708", Male,13/7/1962, White, Married-civ-spouse, Craft-repair,f, Husband, 9th,<=50K, United-States, Private,5.0,0.0,178644.0,55.0,0.0,1.6984019769999998,1.399719585,79.6953125,41.64214047,5.235228951,0.314248849,37.48928151,73.36736284,57.0,1.0
605,Robert Reid,"5797 Watson Islands
Port Steven, OH 33452", female,26/10/1973, White, Widowed, Adm-clerical,f,Not_in_family, Assoc-voc,<=50K, Columbia, Private,11.0,0.0,314209.0,20.0,0.0,-0.27222713800000004,5.817981122999999,134.9140625,4.847826087,0.007875459,36.8360903,45.81519046,25.07661012,45.0,0.0
606,tony Dixon,"9291 Suzanne Shores
Harrischester, WA 62159", female,28/8/1976, Black, Never-married, Other-service,t,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,63564.0,40.0,0.0,0.454147654,6.443119751,120.75,3.692307692,0.5970793000000001,45.74761364,43.51400637,20.9367332,43.0,0.0
607,Earl Phillips,"82036 Kelly Union Apt. 258
South Sue, WV 42876", Male,29/1/1977, White, Never-married, farming-fishing,f, Unmarried, 1st-4th,<=50K, Mexico, Private,2.0,0.0,388112.0,77.0,0.0,0.16031664,8.480384023,118.7890625,2.751672241,0.07488131599999999,102.516153,45.30653449,14.35524116,42.0,0.0
608,Devin Starks,"727 Steven Hills
Vanessamouth, SD 06391", Male,21/8/1950, White, Married-civ-spouse, Sales,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,49737.0,50.0,0.0,1.85835033,2.122816162,70.90625,28.2909699,6.236208764,3.142798023,40.10093466,63.04153182,69.0,1.0
609,Stephen Smsith,"9786 Reynolds Coves Suite 518
Joshuaberg, IN 45110", Male,22/12/1961, White, Married-civ-spouse, Prof-specialty,f, Husband, Bachelors,>50K, United-States, federal-gov,13.0,0.0,130454.0,40.0,0.0,1.302489632,2.7442281960000003,87.703125,20.15133779,2.084023559,6.484419395,46.23063097,53.70627729,58.0,1.0
610,Brandon Patel,"163 Johnston Greens
Christopherbury, fL 44498", Male,12/3/1966, White, Married-civ-spouse, Prof-specialty,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,305597.0,45.0,0.0,0.058326661,3.65099159,127.7734375,11.81856187,-0.54911196,12.91273157,53.35951398,40.96617036,53.0,0.0
611,Nicholas Surface,"USCGC thomas
fPO AA 47583", Male,14/4/1963, White, Married-civ-spouse, Exec-managerial,f, Husband, Masters,>50K, United-States, Private,14.0,99999.0,145714.0,50.0,0.0,0.122395459,3.528078008,109.046875,12.27508361,0.107346603,11.31375951,48.31146658,43.52340025,56.0,0.0
612,Edward Hood,"56289 Russo Dam
New Davidberg, ID 27266", Male,28/7/1967, White, Married-civ-spouse, Prof-specialty,f, Husband, Masters,<=50K, United-States, State-gov,14.0,0.0,180886.0,30.0,0.0,0.197372118,10.31599279,132.5703125,2.147157191,0.957287367,134.2808355,37.89493774,14.30871113,52.0,0.0
613,Stuart Lark,"4957 Kimberly Unions Apt. 335
Margarettown, NY 59407", female,1/1/1965, White, Divorced, Sales,f,Not_in_family, 10th,<=50K, United-States, Private,6.0,0.0,128736.0,40.0,0.0,4.194338965,2.351378114,41.078125,24.43896321,23.50961288,4.689224745,31.43783782,55.44445339,54.0,1.0
614,Richard Jacob,"8967 flores Rapid Apt. 505
Sawyerfurt, IN 47919", Male,8/10/1978, White, Never-married, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,474136.0,40.0,1408.0,0.284808061,7.899972479,117.90625,2.967391304,0.321012339,80.25280655,42.95445217,16.61590809,41.0,0.0
615,francis Miller,"318 Anderson Prairie Apt. 298
New Robert, MO 00914", Male,9/2/1964, White, Never-married, Machine-op-inspct,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,159732.0,52.0,0.0,-0.031319069,6.084865801,138.953125,4.272575251,-0.222009483,39.00294198,50.66477749,24.04822253,55.0,0.0
616,Jeff Clark,"0019 Grant Loaf Suite 757
East Christine, AR 35237", female,6/5/1985, White, Never-married, Sales,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,189487.0,35.0,0.0,0.294296761,13.47993008,122.0546875,1.211538462,2.0471701380000003,199.5474215,34.44794728,13.74892762,34.0,0.0
617,thomas Bowman,"1431 Eric Camp Apt. 401
West Yolandaborough, DC 88373", Male,27/2/1967, White, Married-civ-spouse, Prof-specialty,f, Husband, Prof-school,>50K, United-States, Self-emp-inc,15.0,0.0,206903.0,55.0,0.0,0.5765520510000001,7.03206409,96.578125,3.398829431,0.7989557490000001,60.39062437,44.48079104,18.02874791,52.0,0.0
618,tony Vaughn,"Unit 5408 Box 3546
DPO AP 92093", female,31/5/1956, White, Never-married, Sales,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,192409.0,20.0,0.0,-0.012193541,9.487828589,125.9765625,2.260033445,-0.076700853,129.25789440000003,51.06115586,13.30181324,63.0,0.0
619,Bernardo Pennebaker,"23611 Dominguez Walk Apt. 929
Michaelfurt, VA 74886", Male,18/9/1996, White, Married-civ-spouse, tech-support,f, Husband, Assoc-voc,<=50K, United-States, Private,11.0,0.0,62737.0,40.0,0.0,0.05503555,12.76386105,132.59375,1.6605351169999998,-0.148248992,228.5181707,49.78884123,11.35369996,23.0,0.0
620,Robert flores,"1036 Zachary Burg Suite 734
West James, tN 30865", Male,28/10/1972, White, Married-civ-spouse, Handlers-cleaners,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,206775.0,50.0,0.0,0.452754181,4.541281169,99.5625,7.742474916,0.117129471,19.85582468,46.52196222,34.68574498,46.0,0.0
621,Richard taylor,"Unit 8769 Box 5796
DPO AE 97310", Male,22/7/1972, White, Married-civ-spouse, Machine-op-inspct,f, Husband, HS-grad,>50K, United-States, Private,9.0,0.0,198096.0,40.0,0.0,0.177270559,10.91346844,119.6796875,1.702341137,-0.184385587,133.5666912,48.32764698,15.72181965,47.0,0.0
622,fred Bailey,"277 Cannon Pike
East Raymond, NY 86597", female,7/9/1983, White, Divorced, Craft-repair,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,341539.0,30.0,0.0,0.274749045,12.22619029,116.75,1.678093645,0.944864673,214.9222838,38.79815556,11.51787422,36.0,0.0
623,William Houpe,"USCGC Moore
fPO AP 04342", Male,9/7/1949, White, Never-married, Machine-op-inspct,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,140462.0,40.0,0.0,2.573223812,3.0050616160000003,65.78125,18.54849498,7.695831482999999,8.190395346,45.98945829,52.68814184,70.0,1.0
624,Keith Davis,"Unit 1903 Box 8954
DPO AP 89538", female,6/7/1968, White, Never-married, Machine-op-inspct,f, Own_child, HS-grad,<=50K, Dominican-Republic, Private,9.0,0.0,240747.0,40.0,0.0,0.402754911,8.393158227,105.71875,3.158862876,0.215220976,79.97017804,49.17410674,20.24155582,51.0,0.0
625,Michael Shadrick,"35889 Avery Locks Apt. 787
West Josephbury, OH 82516", Male,18/5/1967, White, Married-civ-spouse, Sales,f, Husband, Masters,>50K, United-States, Private,14.0,0.0,201785.0,50.0,0.0,0.823817325,4.560543947,88.734375,8.069397992999999,1.01079323,20.83400891,45.37628861,34.54246139,52.0,1.0
626,Jimmy Morris,"3567 Singh Corner Suite 622
Port Michael, CA 33066", female,23/11/1967, Black, Never-married, Adm-clerical,f, Unmarried, HS-grad,<=50K, United-States, Private,9.0,0.0,688355.0,40.0,0.0,0.244584297,7.184802117188757,97.671875,0.213210702,0.147136522,79.42211559209325,47.23265379,7.370432165,51.0,0.0
627,Juan Christ,"3629 Robert Rapid Suite 208
Judithshire, NM 09515", female,23/7/1957, Black, Never-married, Adm-clerical,t,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,127833.0,40.0,0.0,0.6793364540000001,3.011589144,92.3125,15.22742475,1.622829725,8.750022227999999,43.56438303,43.24566346,62.0,1.0
628,Darryl thorne,"1593 Blake Mission Apt. 991
North Evan, OK 02401", Male,20/10/1973, White, Married-civ-spouse, transport-moving,f, Husband, HS-grad,>50K, United-States, Private,9.0,0.0,43269.0,50.0,0.0,0.7838238340000001,7.701320252,85.828125,3.136287625,2.611896598,73.0199181,35.65658893,17.46062903,46.0,0.0
629,James Calloway,"546 Rose flats Suite 901
West Shannon, KY 93756", Male,12/7/1955, Black, Never-married, Exec-managerial,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,145935.0,40.0,0.0,0.715860047,7.184802117188757,90.3359375,0.600334448,0.699937252,79.42211559209325,45.53025734,10.22092744,64.0,0.0
630,John Libby,"USNV Combs
fPO AA 43840", female,11/2/1987, Black, Never-married, Prof-specialty,f, Own_child, Bachelors,<=50K, United-States, State-gov,13.0,0.0,122660.0,40.0,0.0,0.205752506,7.135389787,98.6953125,3.93812709,-0.305033667,56.79666120000001,50.92266787,22.37405145,32.0,0.0
631,Paul Le,"4644 Sims Pines Suite 561
Brandonport, MN 78993", Male,27/10/1964, White, Married-civ-spouse, farming-fishing,f, Husband, HS-grad,>50K, United-States, Self-emp-not-inc,9.0,0.0,204402.0,84.0,0.0,0.599192461,14.87489854,82.1953125,1.071906355,2.257241506,240.7074191,37.85809412,13.71343774,54.0,0.0
632,James Anderson,"PSC 7513, Box 5447
APO AE 99177", Male,9/4/1959, White, Married-civ-spouse, Other-service,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,313946.0,40.0,0.0,0.238979294,7.184802117188757,120.84375,0.559364548,0.258598689,79.42211559209325,43.70755754,10.67099909,60.0,0.0
633,Samuel Schneider,"964 John Burg
East Sonya, NV 96323", Male,18/2/1963, White, Married-civ-spouse, Sales,f, Husband, Some-college,<=50K, United-States, Self-emp-inc,10.0,10566.0,379819.0,40.0,0.0,0.08847532,2.489668739,114.2265625,27.49414716,-0.689064329,5.575296184,53.79187538,57.68537777,56.0,0.0
634,Robert Anderson,"297 timothy Extension
South Rachel, OR 02285", female,15/12/1967, White, Never-married, Prof-specialty,f, Unmarried, Bachelors,<=50K, United-States, Self-emp-not-inc,13.0,0.0,52498.0,50.0,0.0,0.08156028,15.29553004,125.3828125,1.072742475,-0.255997353,247.1697099,54.47592947,13.91874027,52.0,0.0
635,Joseph Dehaven,"7147 Rebecca Burgs
Christychester, NJ 18697", Male,31/3/1970, White, Never-married, Sales,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,90934.0,28.0,0.0,2.841558376,3.799727502,42.578125,12.97157191,7.832819342,14.99083404,46.63833746,38.49884932,49.0,1.0
636,Leo Mealy,"664 Dixon Isle
South Cody, VA 27011", female,25/9/1963, White, Never-married, Adm-clerical,f,Not_in_family, Assoc-acdm,<=50K, United-States, Private,12.0,0.0,324019.0,40.0,0.0,-0.059831468,13.47041443,129.1328125,1.198160535,-0.220326076,201.6382424,49.60427324,13.14385406,56.0,0.0
637,todd King,"6943 Weaver turnpike
West Philip, ID 87091", female,28/5/1980, White, Never-married, Exec-managerial,f,Own_child, Bachelors,<=50K, United-States, Private,13.0,0.0,34803.0,20.0,0.0,0.119350309,-0.789733228,111.6796875,13.815634680350989,-1.5936484569999998,-0.453306761,44.96269916349231,52.2019158,39.0,0.0
638,Jeremy Helfrich,"58911 Newton terrace
Rodriguezborough, OH 15458", female,27/11/1971, White, Never-married, Adm-clerical,t,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,122166.0,40.0,0.0,0.205638567,18.23966119,118.40625,0.839464883,0.304859497,79.42211559209325,44.85574752,9.643701796,47.0,0.0
639,Mark Houston,"USNV Johnson
fPO AA 82755", Male,10/3/1994, Black, Never-married, transport-moving,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,224147.0,40.0,0.0,0.018147818,13.60213147,121.65625,1.2525083609999998,-0.308356422,196.5151139,54.651372,15.11134102,25.0,0.0
640,Stephen Martin,"9034 Maria Court Apt. 746
New Crystalbury, Ut 85604", Male,9/6/1973, White, Married-civ-spouse, Exec-managerial,f, Husband, HS-grad,>50K, United-States, Private,9.0,0.0,155256.0,45.0,0.0,-0.033862264,9.667030772,115.546875,2.336120401,0.15919439300000002,117.5125816,49.74966385,15.04566293,46.0,0.0
641,thomas Busby,"PSC 0304, Box 3636
APO AE 93257", Male,20/7/1989, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,188246.0,40.0,0.0,0.31680763100000003,0.269381964,128.6015625,75.36538462,0.6862392009999999,-1.891167259,46.18480876,28.880607670569045,30.0,0.0
642,Joan Miner,"247 Landry forge
Brownborough, Vt 68210", female,4/10/1973, White, Married-civ-spouse, Exec-managerial,f, Wife, Assoc-acdm,>50K, thailand, Private,12.0,0.0,205659.0,50.0,0.0,0.091304241,11.90913812,117.3125,1.617056856,-0.278961194,178.1498461,49.54350203,12.72813924,46.0,0.0
643,Merle Garcia,"Unit 5740 Box 2482
DPO AP 68916", Male,25/4/1961, White, Never-married, Handlers-cleaners,f,Own_child, Some-college,<=50K, United-States, State-gov,10.0,0.0,187508.0,40.0,0.0,5.990057921,1.724759343,24.4453125,38.47658863,39.79235909,2.405349384,28.9287402,60.54986574,58.0,1.0
644,David Maclean,"Unit 3639 Box 6879
DPO AE 55396", Male,19/4/1974, White, Never-married, Craft-repair,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,117222.0,40.0,0.0,0.115067468,16.2183791,132.6328125,1.113712375,0.924713947,317.8640599,39.5857201,10.80553769,45.0,0.0
645,Richard thomas,"00998 Salazar Expressway Apt. 553
West Kayla, GA 45223", female,14/9/1959, White, Widowed, Adm-clerical,f, Not_in_family, Bachelors,<=50K, United-States, Private,13.0,0.0,216413.0,25.0,0.0,0.527647584,-0.7123258859999999,121.7109375,13.815634680350989,0.606741389,-1.208496208,46.94414107,28.880607670569045,60.0,0.0
646,Kenneth Walker,"6444 George Curve Suite 906
New Mary, GA 22497", Male,23/2/1951, White, Married-civ-spouse, Sales,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,182303.0,50.0,0.0,-0.023311045,5.042510673,131.6953125,6.658026756,-0.353465901,25.8794883,46.32182912,30.90739124,68.0,0.0
647,Jose torres,"Unit 8226 Box 1758
DPO AE 99003", Male,7/9/1965, White, Married-civ-spouse, Prof-specialty,f, Husband, Masters,>50K, United-States, Private,14.0,0.0,192002.0,55.0,0.0,0.08276955,5.062412615,113.4453125,5.45819398,0.841943612,30.54861223,40.80380049,22.36099592,54.0,0.0
648,David Grant,"3807 Emily turnpike Suite 914
Rodneymouth, Ct 36575", Male,4/1/1961, White, Divorced, Exec-managerial,f, Unmarried, Bachelors,>50K, United-States, federal-gov,13.0,0.0,33109.0,58.0,0.0,0.315582123,15.15210742,112.296875,0.962374582,0.168599411,269.73344310000004,47.98345408,11.46206871,58.0,1.0
649,Herman Weigand,"5016 Diaz Summit
North Anthonyberg, tX 58770", Male,27/2/1963, White, Married-civ-spouse, farming-fishing,f, Husband, 7th-8th,<=50K, United-States, Private,4.0,0.0,477209.0,54.0,0.0,-0.070534625,8.274896709,132.8203125,3.522575251,-0.043003001,74.25832784,47.53492689,22.85072964,56.0,0.0
650,Richard Cahill,"03501 Cox terrace
New Kendra, ND 30347", Male,6/8/1954, White, Divorced, Adm-clerical,f,Not_in_family, Assoc-voc,<=50K, United-States, Private,11.0,0.0,118710.0,40.0,0.0,-0.067499456,13.08520302,131.4609375,1.56187291,-0.241204981,245.74985640000003,48.19036184,11.08044548,65.0,0.0
651,Edward Moutoux,"96822 Lane Mill Apt. 898
Port Melissa, NJ 87289", Male,1/7/1992, White, Married-civ-spouse, Protective-serv,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,238386.0,40.0,0.0,0.435588822,7.651734836,102.9609375,3.018394649,0.031842547,70.03006349,47.88469261,17.63376008,27.0,0.0
652,Laurence Hernandez,"02796 theodore Squares
West Amber, CA 82823", Male,25/1/1981, Black, Never-married, tech-support,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,376680.0,40.0,0.0,0.06899329400000001,7.184802117188757,128.7890625,0.424749164,-0.32310126,79.42211559209325,49.83028264,9.002332818,38.0,0.0
653,William Howell,"8941 Kimberly forge
Markport, NJ 14424", Male,18/4/1983, White, Never-married, Adm-clerical,f,Own_child, Bachelors,<=50K, United-States, Private,13.0,0.0,283757.0,39.0,0.0,0.393251239,6.154857813,105.1953125,4.052675585,2.61308134,44.63825381,33.79489112,19.82742605,36.0,0.0
654,David Aaron,"61000 Cohen Drives Suite 312
Sherryshire, IL 66726", female,11/8/1960, Black, Never-married, Machine-op-inspct,f, Unmarried, HS-grad,<=50K, United-States, Private,9.0,0.0,189277.0,40.0,0.0,3.111214183,0.427270153,46.921875,93.25752508,10.10921616,-0.714515922,42.90316301,74.66304845,59.0,1.0
655,Clifford Quilliams,"527 Bradley forks
Snydermouth, LA 09035", female,30/3/1983, White, Divorced, Other-service,f,Own_child, HS-grad,<=50K, United-States, Self-emp-not-inc,9.0,0.0,80467.0,24.0,0.0,-0.007583705,15.47148096,132.0625,1.193979933,-0.254305539,312.4466781000001,50.68110317,10.51845792,36.0,0.0
